tld,url,2008,2016,2020,depth,fromedgi
fws.gov,http://www.fws.gov:80/northeast/endangered/,20080120193132,20160229044441,20200122012622,high,TRUE
fws.gov,http://www.fws.gov:80/offices,20080113044810,20160207073502,20200221215104,high,TRUE
fws.gov,http://www.fws.gov:80/offices/statelinks.html,20080105055224,20160115061815,20200224073927,high,TRUE
fws.gov,http://www.fws.gov/pacific//Climatechange/,20081007155135,20160213005912,20200113221535,deep,FALSE
fws.gov,http://www.fws.gov:80/pacific/ecoservices/endangered/classification/index.html,20080207061521,20160102054318,20200329033358,deep,TRUE
fws.gov,http://www.fws.gov:80/pacific/ecoservices/endangered/index.html,20080118032826,20160118230408,20200122012623,deep,TRUE
fws.gov,http://www.fws.gov:80/pacific/ecoservices/endangered/recovery/index.html,20080206194643,20160317170933,20200329033329,deep,TRUE
fws.gov,http://www.fws.gov:80/pdm/,20080118041803,20160212211048,20200122012630,high,TRUE
fws.gov,http://www.fws.gov:80/policy/,20080112142725,20160116013455,20200130011438,high,TRUE
fws.gov,http://www.fws.gov/policy/frsystem/default.cfm,20080201035151,20160111083942,20200104031942,high,TRUE
fws.gov,http://www.fws.gov:80/refuges/history/,20080922110709,20160106110458,20200122012753,high,TRUE
fws.gov,http://www.fws.gov:80/Refuges/land/,20081231143616,20160111062353,20200101101412,high,TRUE
fws.gov,http://www.fws.gov:80/Refuges/planning/,20081231143626,20160128171321,20200131013129,high,TRUE
fws.gov,http://www.fws.gov:80/Refuges/policiesandbudget/,20081231141032,20160114111233,20200204033902,high,TRUE
fws.gov,http://www.fws.gov:80/Refuges/policiesandbudget/mandates.html,20081231143326,20160306014737,20200122012647,high,TRUE
fws.gov,http://www.fws.gov:80/Refuges/whm/,20081231141819,20160111092134,20200204033901,high,TRUE
fws.gov,http://www.fws.gov:80/southwest/,20080115093635,20160111062407,20200108182533,high,TRUE
fws.gov,http://www.fws.gov:80/southwest/es/,20080215123514,20160206155552,20200122012624,high,TRUE
fws.gov,http://www.fws.gov:80/Wetlands/,20081207073136,20160111092154,20200124205833,high,TRUE
gao.gov,http://www.gao.gov:80/,20080103203734,20160101074054,20200101042400,high,FALSE
gao.gov,http://www.gao.gov/about/,20080131081218,20160305032904,20200110031554,high,FALSE
gao.gov,http://www.gao.gov:80/decisions/other/289852.htm,20080131111450,20160304110500,20200103063242,high,FALSE
gao.gov,http://www.gao.gov/decisions/other/303692.htm,20080131111307,20160319020623,20201115173023,high,FALSE
gao.gov,http://www.gao.gov:80/decisions/other/303767.htm,20080131111515,20160807132305,20201108020529,high,FALSE
gao.gov,http://www.gao.gov/decisions/other/304474.htm,20080131111342,20161228232636,20201029111515,high,FALSE
gao.gov,http://www.gao.gov/decisions/other/308128.htm,20080131111209,20161129230028,20201023032637,high,FALSE
gao.gov,http://www.gao.gov:80/docsearch/agency.php,20080131045832,20160415180343,20200808175232,high,FALSE
gao.gov,http://www.gao.gov/docsearch/featured/bp_reviews.html,20080131094048,20160530152828,20200808145211,high,FALSE
gao.gov,http://www.gao.gov/docsearch/featured/dprr.html,20080131084843,20160303210953,20200203110932,high,FALSE
gao.gov,http://www.gao.gov:80/docsearch/repandtest.html,20080130190912,20160207004908,20200330111453,high,FALSE
gao.gov,http://www.gao.gov:80/docsearch/topic.php,20080131045221,20160321173525,20200205163409,high,FALSE
gao.gov,http://www.gao.gov:80/fedrules.html,20080131044714,20160427022535,20200808150843,high,FALSE
gao.gov,http://www.gao.gov/htext/d031050sp.html,20080131083432,20160801070009,20201017171155,high,FALSE
gao.gov,http://www.gao.gov/htext/d03120.html,20080131083357,20160801064851,20201016233756,high,FALSE
gao.gov,http://www.gao.gov/htext/d03121.html,20080131083148,20160801070437,20201016233321,high,FALSE
gao.gov,http://www.gao.gov/htext/d03122.html,20080131083309,20160801070503,20201016224747,high,FALSE
gao.gov,http://www.gao.gov/htext/d041006.html,20080131055804,20160528183539,20201128193537,high,FALSE
gao.gov,http://www.gao.gov/htext/d04670t.html,20080131131941,20160311172042,20201001202850,high,FALSE
gao.gov,http://www.gao.gov/htext/d04788t.html,20080131120634,20161122095758,20201116235228,high,FALSE
gao.gov,http://www.gao.gov/htext/d05207.html,20080130223806,20160801070031,20201017010333,high,FALSE
gao.gov,http://www.gao.gov:80/products/GAO-08-1080,20081005051751,20160413015532,20200213072014,high,TRUE
gao.gov,http://www.gao.gov/special.pubs/gao-07-1066sp/,20080131150057,20160914104926,20201027125106,high,FALSE
gao.gov,http://www.gao.gov/special.pubs/gao-07-292sp/,20080131150047,20160624065007,20201026221742,high,FALSE
gao.gov,http://www.gao.gov/special.pubs/gao-07-744sp/,20080131185449,20160915010419,20201027122440,high,FALSE
gao.gov,http://www.gao.gov/special.pubs/gao-07-927sp/index.html,20080131185737,20160910114729,20201027155109,high,FALSE
gao.gov,http://www.gao.gov/special.pubs/gao-08-129sp/,20080131083832,20160910102201,20201027131800,high,FALSE
noaa.gov,http://www.glerl.noaa.gov:80/home/sitemap.html,20080214034630,20160208214106,20200428201106,high,TRUE
noaa.gov,http://www.glerl.noaa.gov:80/res/Profiles/,20080302032229,20160229173520,20200516113624,high,TRUE
globalchange.gov,http://globalchange.gov:80/,20080112114109,20160101021722,20200101035141,high,TRUE
globalchange.gov,http://globalchange.gov:80/news,20080112084040,20160110211724,20200101041032,high,TRUE
globalchange.gov,http://globalchange.gov:80/news/glra_report_2000_11_30.html,20080411005138,20161205095438,20200807091633,high,FALSE
gsa.gov,http://www.gsbca.gsa.gov:80/,20080130000552,20160726214157,20201005223809,high,FALSE
hhs.gov,http://www.hhs.gov:80/,20080102175503,20160101042332,20200101022741,high,FALSE
hhs.gov,http://www.hhs.gov:80/about/index.html,20080103010258,20160105110920,20200103132936,high,FALSE
hhs.gov,http://www.hhs.gov:80/Accessibility.html,20080103044411,20160105124820,20200103161720,high,FALSE
hhs.gov,http://www.hhs.gov:80/aging/index.html,20080103044436,20160114175538,20200103132043,high,FALSE
hhs.gov,http://www.hhs.gov:80/Disclaimer.html,20080103044416,20160105124854,20200101131752,high,FALSE
hhs.gov,http://www.hhs.gov:80/grants/index.html,20080103044616,20160105112213,20200101204803,high,FALSE
hhs.gov,http://www.hhs.gov:80/ocr/index.html,20080102232830,20160103101049,20200103134303,high,FALSE
hhs.gov,http://www.hhs.gov:80/opa/index.html,20080213003811,20160127031206,20200101035532,high,TRUE
hhs.gov,http://www.hhs.gov:80/privacy.html,20080103044421,20160105124837,20200101172922,high,FALSE
nasa.gov,http://www.hq.nasa.gov:80/office/pao/FOIA/,20080129230657,20160104231305,20200101012241,deep,FALSE
nasa.gov,http://www.hq.nasa.gov:80/office/pao/FOIA/agency/,20080104084710,20160106054145,20200203022337,deep,FALSE
gsa.gov,http://www.iolp.gsa.gov:80/iolp,20080907093403,20160112193333,20201002223125,high,FALSE
justice.gov,http://www.justice.gov:80/,20080108234620,20160101120459,20200101053246,high,FALSE
justice.gov,http://www.justice.gov:80/ag/,20080109002847,20160104003332,20200101185251,high,FALSE
justice.gov,http://www.justice.gov/archive/dag/pubdoc/Printout_Abort_Status.html,20080110180521,20160217145542,20201018142214,deep,FALSE
justice.gov,http://www.justice.gov/archive/index-ola.html,20080110111545,20160113094847,20201016183045,high,FALSE
justice.gov,http://www.justice.gov/archive/index-olp.html,20080110073300,20160113094826,20201016183406,high,FALSE
justice.gov,http://www.justice.gov:80/archive/index-publications.htm,20080109033456,20160112203519,20201016174250,high,FALSE
justice.gov,http://www.justice.gov/archive/mps/plan.htm,20080110180555,20160217145213,20201018015735,high,FALSE
justice.gov,http://www.justice.gov/archive/mps/strategic2000_2005/index.htm,20080110180616,20160217134507,20201019190416,deep,FALSE
justice.gov,http://www.justice.gov/archive/mps/strategic2001-2006/index.htm,20080110180841,20160217134512,20201019082749,deep,FALSE
justice.gov,http://www.justice.gov/archive/mps/strategic2003-2008/index.html,20080110180415,20160217134517,20201020105706,deep,FALSE
justice.gov,http://www.justice.gov/archive/opd/agorderf.htm,20080110180505,20160217145218,20201020105632,high,FALSE
justice.gov,http://www.justice.gov/archive/opd/gunviolence.htm,20080110180546,20160306034640,20201018194734,high,FALSE
justice.gov,http://justice.gov:80/careers/,20080109003022,20160102082719,20200101185311,high,FALSE
justice.gov,http://www.justice.gov:80/civil/,20080109030308,20160105065903,20200107160505,high,FALSE
justice.gov,http://www.justice.gov:80/criminal/,20080109015600,20160101134427,20200105180514,high,FALSE
justice.gov,http://www.justice.gov/criminal/pin/,20080109031040,20160109205239,20200330211012,high,FALSE
justice.gov,http://www.justice.gov:80/crs/,20080109030327,20160113202121,20200102193712,high,FALSE
justice.gov,http://www.justice.gov:80/eoir/,20080109020200,20160101134437,20200102225919,high,FALSE
justice.gov,http://www.justice.gov:80/fcsc/,20080109020057,20160103100305,20200206224614,high,FALSE
justice.gov,http://www.justice.gov:80/jmd/,20080109021620,20160104222446,20200318125928,high,FALSE
justice.gov,http://www.justice.gov:80/jmd/eeos,20080109004508,20160112211317,20200514024427,high,FALSE
justice.gov,http://www.justice.gov/nsd/,20080109030240,20160104223010,20200101185253,high,FALSE
justice.gov,http://www.justice.gov:80/oarm/,20080109003842,20160112071625,20200212043552,high,FALSE
nasa.gov,http://www.nasa.gov:80/,20080101113019,20160101000043,20200101012240,high,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/earthandsun/climate_change.html,20080201011309,20160305074837,20200808072345,deep,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/earthandsun/earthshape.html,20080121085709,20160110104937,20200311023649,deep,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/education/index.html,20080118041657,20160119145531,20200807082836,deep,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/events/launchfest.html,20080719135605,20160304210148,20200807051228,deep,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/events/sfa/index.html,20080313095846,20160324160522,20200928132817,deep,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/events/sfa/snoopy.html,20080608122701,20160304141832,20200814110755,deep,FALSE
nasa.gov,http://www1.nasa.gov:80/about/highlights/HP_Privacy.html,20080107125644,20160111174618,20200101012240,high,FALSE
nasa.gov,http://www.nasa.gov:80/centers/goddard/home/index.html,20080104222154,20160112041134,20200101225059,deep,FALSE
nasa.gov,http://www.nasa.gov:80/home/How_to_enable_Javascript.html,20080119005002,20160117230948,20200204002015,high,FALSE
nasa.gov,http://www.nasa.gov:80/news/budget/index.html,20080110221656,20160101230430,20200114080129,high,TRUE
usda.gov,http://www.nass.usda.gov:80/,20080131181701,20160111071459,20200102210129,high,FALSE
usda.gov,http://www.nass.usda.gov:80/index.asp,20080131072244,20160514202212,20200423112816,high,FALSE
noaa.gov,http://www.natice.noaa.gov:80/,20080206071024,20160113082345,20200208062837,high,TRUE
nps.gov,http://www.nature.nps.gov:80/,20080105104049,20160108203512,20200104000143,high,FALSE
noaa.gov,http://www2.ncdc.noaa.gov:80/,20080511154440,20160101060623,20200101042559,high,TRUE
noaa.gov,http://www.ncdc.noaa.gov/crn/,20080506231113,20160119093550,20200221152256,high,TRUE
noaa.gov,http://www.ncdc.noaa.gov/crn/photos.html,20080212163824,20160416054821,20200221152309,high,TRUE
noaa.gov,http://www.ncdc.noaa.gov:80/nexradinv/,20080214111404,20160209072018,20200217132651,high,TRUE
noaa.gov,http://www.ncddc.noaa.gov:80/,20080916085706,20160111033548,20200115104959,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/,20080208192044,20160111000018,20200101043700,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/about/,20080214124749,20160206165113,20200401183628,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/director,20080221201821,20160112203606,20200122165714,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/mail_liaison/,20080514131230,20160109211416,20200205035642,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/mail_webmaster/,20080209181243,20160206165123,20200205035656,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/mission/,20080129120403,20160208231313,20200327061532,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/nationalmaps/,20080316200629,20160119140000,20200401183620,high,TRUE
noaa.gov,http://www.ncep.noaa.gov/news/ncwcp/,20080917135939,20160129200550,20200401182435,high,TRUE
noaa.gov,http://www.ncep.noaa.gov:80/news/ncwcp/s022.shtml,20080514045814,20160331081215,20200401182337,high,TRUE
noaa.gov,http://www.nco.ncep.noaa.gov:80/pmb/codes/GRIB2/,20080206104419,20160120061801,20200405125707,deep,TRUE
noaa.gov,http://www.nco.ncep.noaa.gov:80/pmb/docs/grib2,20080302032336,20160113033200,20200101042230,high,TRUE
noaa.gov,http://www.nco.ncep.noaa.gov:80/pmb/docs/on388,20080208211212,20160220055015,20200101042228,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/,20080212043336,20160106134111,20200104170854,high,TRUE
noaa.gov,http://ndbc.noaa.gov:80/Dart/dart.shtml,20080104012920,20160120222226,20200108194419,high,TRUE
noaa.gov,http://ndbc.noaa.gov:80/dart.shtml,20080207133535,20160106133225,20200104170920,high,TRUE
noaa.gov,http://ndbc.noaa.gov:80/Data_availability/data_avail.php,20080212153437,20160110235325,20200115011508,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/dial.shtml,20080209021210,20160111120656,20200426025020,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/measdes.shtml,20080102020454,20160106130836,20200426024738,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/ops.shtml,20080208203856,20160131135407,20200108194407,high,TRUE
noaa.gov,http://ndbc.noaa.gov:80/os.shtml,20080212041429,20160119140015,20200426024733,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/rmd.shtml,20080115084429,20160106143705,20200426024730,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/rsa.shtml,20080302043145,20160123182754,20200426024747,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/station_history.php?station=fbis1,20080923153921,20160331110322,20200116015931,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/station_page.php?station=46089,20080103052354,20160114184341,20200101090930,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/station_page.php?station=DUCN7,20080202134138,20160224135727,20200124210544,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/station_page.php?station=FBIS1,20080203081846,20160205003748,20200101090910,high,TRUE
noaa.gov,http://www.ndbc.noaa.gov:80/wstat.shtml,20080207152129,20160123191937,20200107190514,high,TRUE
noaa.gov,http://www.nefsc.noaa.gov:80/saw/,20080530212856,20160301011001,20200110201325,high,TRUE
nih.gov,http://www.nei.nih.gov:80/,20080103055713,20160102044956,20200101171458,high,FALSE
noaa.gov,http://www.nesdisia.noaa.gov:80/,20080513130239,20160306190142,20200506223444,high,TRUE
noaa.gov,http://www.nesdis.noaa.gov:80/,20080131154121,20160111033637,20200101031748,high,TRUE
doe.gov,http://www.netl.doe.gov:80/,20080120072610,20160122042035,20200101042126,high,TRUE
noaa.gov,http://www.ngdc.noaa.gov:80/,20080212180851,20160114215355,20200103051943,high,TRUE
noaa.gov,http://www.ngdc.noaa.gov:80/hazard/DARTData.shtml,20080410070708,20160303215712,20200205051821,high,TRUE
noaa.gov,http://www.nhc.noaa.gov:80/,20080102172327,20160101125252,20200101042227,high,TRUE
nih.gov,http://www.niehs.nih.gov:80/,20080112001022,20160104175219,20200101042222,high,TRUE
nih.gov,http://www.niehs.nih.gov/about/congress/index.cfm,20080515203243,20160104180430,20200101042357,high,TRUE
nih.gov,http://www.niehs.nih.gov/about/congress/justification/index.cfm,20080517022657,20160104184948,20200101043439,deep,FALSE
nih.gov,http://www.niehs.nih.gov/about/index.cfm,20080509145616,20160104180406,20200101042509,high,TRUE
nih.gov,http://www.niehs.nih.gov/about/visiting/index.cfm,20080511205432,20160104180440,20200101042451,high,TRUE
nih.gov,http://www.niehs.nih.gov/careers/index.cfm,20080509145632,20160104180312,20200101042616,high,TRUE
nih.gov,http://www.niehs.nih.gov/careers/jobs/index.cfm,20080515203147,20160104180322,20200101042404,high,TRUE
nih.gov,http://www.niehs.nih.gov/funding/grants/announcements/index.cfm,20080511201557,20160104180539,20200101042303,deep,TRUE
nih.gov,http://www.niehs.nih.gov/funding/grants/index.cfm,20080511210857,20160104180258,20200101042226,high,TRUE
nih.gov,http://www.niehs.nih.gov/funding/grants/mechanisms/index.cfm,20080515172808,20160104184052,20200101043210,deep,TRUE
nih.gov,http://www.niehs.nih.gov/funding/grants/priorities/index.cfm,20080511153355,20160104184053,20200101043246,deep,TRUE
nih.gov,http://www.niehs.nih.gov/funding/grants/review/index.cfm,20080515172228,20160104184054,20200101043242,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/index.cfm,20080916061918,20160104175230,20200101042425,high,TRUE
nih.gov,http://www.niehs.nih.gov/health/scied/index.cfm,20080509073626,20160104175245,20200101042329,high,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/dioxins/index.cfm,20080509143715,20160104181623,20200101043829,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/emf/index.cfm,20080509073054,20160104181625,20200101042635,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/index.cfm,20080916082404,20160104180739,20200101042713,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/lead/index.cfm,20080509135000,20160104181639,20200108223946,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/mercury/index.cfm,20080916082210,20160104181641,20200101042729,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/mold/index.cfm,20080509072446,20160104181643,20200101042515,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/ozone/index.cfm,20080509170645,20160104181651,20200101042525,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/agents/pesticides/index.cfm,20080509085750,20160104181653,20200101042749,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/asthma/index.cfm,20080509170951,20160104181555,20200101043129,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/autism/index.cfm,20080509080141,20160104181557,20200108224732,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/breast-cancer/index.cfm,20080511204140,20160104181601,20200108224815,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/cancer/index.cfm,20080511203337,20160104181604,20200101043139,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/index.cfm,20080515221517,20160104180737,20200101042719,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/lung-disease/index.cfm,20080511153411,20160104181606,20200108225314,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/parkinson/index.cfm,20080916081057,20160104181609,20200101132205,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/conditions/repro-health/index.cfm,20080515172846,20160104181611,20200108225102,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/population/agricultural/index.cfm,20080511153427,20160104181715,20200101043147,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/population/children/index.cfm,20080511153123,20160104181725,20200108224912,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/population/index.cfm,20080509071703,20160104180743,20200101042658,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/population/response/index.cfm,20080916082332,20160104181727,20200101043200,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/population/whealth/index.cfm,20080511204021,20160104181731,20200108225302,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/science/biomarkers/index.cfm,20080509085123,20160104181711,20200108225627,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/science/gene-env/index.cfm,20080515173029,20160104181713,20200108225111,deep,TRUE
nih.gov,http://www.niehs.nih.gov/health/topics/science/index.cfm,20080511195919,20160104180741,20200101042755,deep,TRUE
nih.gov,http://www.niehs.nih.gov/news/video/index.cfm,20080509144426,20160104180405,20200101042421,high,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/dir/index.cfm,20080513122550,20160104181818,20200108194243,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/index.cfm,20080511200819,20160104175254,20200101042501,high,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/labs/bb/index.cfm,20080513152203,20160104182028,20200108231304,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/labs/epi/index.cfm,20080513164650,20160104182036,20200108231344,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/labs/index.cfm,20080511203726,20160104181817,20200108194238,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/labs/lep/index.cfm,20080513070527,20160104182031,20200108231313,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/atniehs/labs/tob/index.cfm,20080512091018,20160104182057,20200108231542,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/clinical/index.cfm,20080511203756,20160104175257,20200101042432,high,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/bioethics/index.cfm,20080513164727,20160104180811,20200108200201,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/databases/index.cfm,20080513050449,20160104181951,20200101044058,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/epresr/index.cfm,20080513052321,20160104181953,20200108200220,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/events/index.cfm,20080513050624,20160104182004,20200101044105,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/index.cfm,20080511210555,20160104175333,20200101042322,high,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/library/index.cfm,20080509071356,20160104181958,20200101044119,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/resources/software/index.cfm,20080513052003,20160104182005,20200101043957,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/supported/centers/index.cfm,20080517095547,20160104181837,20200101044210,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/supported/dert/gmb/index.cfm,20080512091445,20160104182403,20200109002812,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/supported/dert/index.cfm,20080513124137,20160104181833,20200101044008,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/supported/sep/index.cfm,20080512081022,20160104181852,20200101043409,deep,TRUE
nih.gov,http://www.niehs.nih.gov/research/supported/whatsnew/index.cfm,20080517100251,20160104181919,20200101043935,deep,TRUE
nih.gov,http://www.nih.gov:80/,20080102180125,20160101041700,20200101095232,high,FALSE
nih.gov,http://www.nlm.nih.gov:80/,20080102180203,20160101193512,20200101094721,high,FALSE
noaa.gov,http://www.noaa.gov:80/,20080110032652,20160101055919,20200101014207,high,TRUE
noaa.gov,http://www.nodc.noaa.gov:80/,20080212043638,20160105100837,20200103051744,high,TRUE
noaa.gov,http://nowcoast.noaa.gov:80/,20080509134811,20160112223022,20200211035105,high,TRUE
nps.gov,http://www.nps.gov/aboutus/index.htm,20080109170922,20160104163545,20200101065921,high,FALSE
nps.gov,http://www.nps.gov/features/joda/,20080130044411,20160216012655,20200331221033,high,FALSE
nps.gov,http://www.nps.gov:80/findapark/index.htm,20080102033701,20160104002359,20200103082313,high,FALSE
nps.gov,http://www.nps.gov:80/libo/index.htm,20080117171552,20160103084014,20200113222246,high,FALSE
nps.gov,http://www.nps.gov:80/revwar/index.html,20080121081107,20160220181230,20200727032320,high,FALSE
nps.gov,http://www.nps.gov:80/siteindex.htm,20080127012449,20160121100548,20200114231252,high,FALSE
nps.gov,http://www.nps.gov:80/wamo/index.htm,20080114170545,20160109043117,20200107041845,high,FALSE
nps.gov,http://www.nps.gov:80/wori/index.htm,20080117174608,20160114140435,20200108204012,high,FALSE
nsf.gov,http://www.nsf.gov:80/,20080104163216,20160101235150,20200101004854,high,FALSE
nsf.gov,http://www.nsf.gov:80/policies/foia.jsp,20080214191350,20160219091359,20200114201020,high,FALSE
noaa.gov,http://www.nssl.noaa.gov:80/,20080207044132,20160111123254,20200101152752,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/contact.php,20080217030140,20160307032321,20200104055731,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/news/,20080207154655,20160214020416,20200104055616,high,TRUE
noaa.gov,http://www.nssl.noaa.gov/news/video/,20080801173627,20160104202012,20200104055741,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/projects/,20080509091808,20160126152134,20200104055734,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/projects/ipex,20080511194251,20160507105224,20200516035946,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/projects/telex/,20080409123424,20160215082825,20200313105147,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/research/,20080208185517,20160129210339,20200104055605,high,TRUE
noaa.gov,http://www.nssl.noaa.gov:80/siteinfo.php,20080509190550,20160307032345,20200104055750,high,TRUE
noaa.gov,http://www.nws.noaa.gov:80/om/marine/zone/wrdoffmz.htm,20080206164649,20160106143750,20200405151459,deep,TRUE
noaa.gov,http://www.oar.noaa.gov:80/,20080212051656,20160119132703,20200218204634,high,TRUE
dot.gov,http://www.oig.dot.gov:80/hotline/,20080223084732,20160207010728,20200108164626,high,FALSE
hhs.gov,http://oig.hhs.gov:80/,20080103033413,20160104140556,20200101120503,high,FALSE
osmre.gov,http://www.osmre.gov:80/,20080112120302,20160113114431,20200101184120,high,TRUE
osmre.gov,http://www.osmre.gov:80/ocfoia.htm,20080202183238,20160727062010,20201124092755,high,FALSE
osmre.gov,http://www.osmre.gov:80/osm.htm,20080112120306,20160102115001,20201029211459,high,FALSE
noaa.gov,http://pmel.noaa.gov:80/,20080209070436,20160106143841,20200102232556,high,TRUE
noaa.gov,http://www.sarsat.noaa.gov:80/,20080206080138,20160103075830,20200104170440,high,TRUE
noaa.gov,http://www.spc.noaa.gov:80/aboutrss.html,20080509092518,20160111021317,20200205051732,high,TRUE
noaa.gov,http://www.ssd.noaa.gov:80/PS/SATS/bulletins.html,20080212070521,20160130154631,20200217135245,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/overview.php,20080408041846,20160121224445,20200109202320,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/plan_milestones.php,20080408041851,20160122003043,20200109202619,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/plan_roadmaps.php,20080408041856,20160122010349,20200109202616,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/prod_climate.php,20080408041901,20160121235532,20200109202601,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/prod_comm_tran.php,20080408041907,20160122010354,20200109202608,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/prod_criticalsupport.php,20080408041912,20160121235537,20200109202610,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/prod_ecosystems.php,20080408041917,20160122003048,20200109202604,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/prod_weather_water.php,20080408041922,20160410060259,20200109202606,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/seminars.php,20080304203312,20160121235542,20200107190327,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/smcd.php,20080407080942,20160108110556,20200109202637,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/smcd_projects.php,20080408042234,20160122003053,20200109202640,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/spb_index.php,20080408042305,20160121235547,20200109202643,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/staff_all.php,20080314003414,20160410060306,20200109202542,high,TRUE
